date,year,month,day,maxHs,maxHs_usgs
1998-08-05,1998,8,5,2.18,1.27
1998-08-06,1998,8,6,2.34,1.39
1998-08-07,1998,8,7,2.94,1.4
1998-08-08,1998,8,8,3.21,1.32
1998-08-09,1998,8,9,2.63,1.26
1998-08-10,1998,8,10,2.29,1.18
1998-08-11,1998,8,11,1.81,1.18
1998-08-12,1998,8,12,2.11,1.11
1998-08-13,1998,8,13,1.86,1.05
1998-08-14,1998,8,14,1.88,1.13
1998-08-15,1998,8,15,1.76,1.13
1998-08-16,1998,8,16,2.8,1.06
1998-08-17,1998,8,17,2.7,1.47
1998-08-18,1998,8,18,2.89,1.8
1998-08-19,1998,8,19,2.27,2.35
1998-08-20,1998,8,20,2.11,2.91
1998-08-21,1998,8,21,2.6,2.92
1998-08-22,1998,8,22,2.52,2.67
1998-08-23,1998,8,23,3.36,2
1998-08-24,1998,8,24,3.25,1.5
1998-08-25,1998,8,25,2.09,1.11
1998-08-26,1998,8,26,2.09,0.84
1998-08-27,1998,8,27,2.02,1.02
1998-08-28,1998,8,28,2.23,1.48
1998-08-29,1998,8,29,2.98,1.66
1998-08-30,1998,8,30,2.57,1.78
1998-08-31,1998,8,31,2.4,1.77
1998-09-01,1998,9,1,2.38,1.72
1998-09-02,1998,9,2,1.96,1.7
1998-09-03,1998,9,3,2.45,1.33
1998-09-04,1998,9,4,2.35,1.29
1998-09-05,1998,9,5,2.11,1.34
1998-09-06,1998,9,6,1.88,1.38
1998-09-07,1998,9,7,1.61,1.38
1998-09-08,1998,9,8,2.09,1.48
1998-09-09,1998,9,9,3.51,1.61
1998-09-10,1998,9,10,4.39,1.57
1998-09-11,1998,9,11,2.73,1.63
1998-09-12,1998,9,12,2.31,1.61
1998-09-13,1998,9,13,2.22,1.57
1998-09-14,1998,9,14,2.31,1.98
1998-09-15,1998,9,15,1.72,2.17
1998-09-16,1998,9,16,1.47,2
1998-09-17,1998,9,17,1.98,2.17
1998-09-18,1998,9,18,3.03,2.42
1998-09-19,1998,9,19,3.71,3.58
1998-09-20,1998,9,20,3.54,3.54
1998-09-21,1998,9,21,2.64,2.57
1998-09-22,1998,9,22,2.25,1.72
1998-09-23,1998,9,23,2.56,1.34
1998-09-24,1998,9,24,2.02,1.38
1998-09-25,1998,9,25,1.93,1.5
1998-09-26,1998,9,26,1.79,1.45
1998-09-27,1998,9,27,1.98,2.37
1998-09-28,1998,9,28,2.06,3.15
1998-09-29,1998,9,29,1.78,2.94
1998-09-30,1998,9,30,1.66,2.65
1998-10-01,1998,10,1,NA,2.13
1998-10-02,1998,10,2,NA,1.64
1998-10-03,1998,10,3,NA,1.34
1998-10-04,1998,10,4,NA,1.3
1998-10-05,1998,10,5,NA,1.28
1998-10-06,1998,10,6,NA,2.55
1998-10-07,1998,10,7,1.31,2.54
1998-10-08,1998,10,8,2.11,2.52
1998-10-09,1998,10,9,4.43,3.09
1998-10-10,1998,10,10,4.57,3.1
1998-10-11,1998,10,11,3.36,2.52
1998-10-12,1998,10,12,1.9,1.93
1998-10-13,1998,10,13,3.55,1.96
1998-10-14,1998,10,14,3.67,1.83
1998-10-15,1998,10,15,4.37,1.67
1998-10-16,1998,10,16,3.85,1.69
1998-10-17,1998,10,17,3.24,1.45
1998-10-18,1998,10,18,2.49,2.12
1998-10-19,1998,10,19,2.77,3.03
1998-10-20,1998,10,20,2.39,3.05
1998-10-21,1998,10,21,2.26,2.5
1998-10-22,1998,10,22,1.93,3.08
1998-10-23,1998,10,23,1.85,3.1
1998-10-24,1998,10,24,1.67,2.81
1998-10-25,1998,10,25,4.95,1.89
1998-10-26,1998,10,26,4.67,2.35
1998-10-27,1998,10,27,3.19,2.58
1998-10-28,1998,10,28,2.64,2.25
1998-10-29,1998,10,29,4.69,2.05
1998-10-30,1998,10,30,5.69,2.02
1998-10-31,1998,10,31,3.55,1.6
1998-11-01,1998,11,1,3.2,1.65
1998-11-02,1998,11,2,4.19,1.78
1998-11-03,1998,11,3,4.09,2.87
1998-11-04,1998,11,4,3.21,2.75
1998-11-05,1998,11,5,4.54,1.79
1998-11-06,1998,11,6,4.72,1.67
1998-11-07,1998,11,7,3.46,1.69
1998-11-08,1998,11,8,4.24,1.43
1998-11-09,1998,11,9,2.89,1.19
1998-11-10,1998,11,10,2.17,1.76
1998-11-11,1998,11,11,1.72,1.7
1998-11-12,1998,11,12,3.56,1.66
1998-11-13,1998,11,13,2.81,1.77
1998-11-14,1998,11,14,2.27,2.42
1998-11-15,1998,11,15,1.99,2.44
1998-11-16,1998,11,16,2.57,2.06
1998-11-17,1998,11,17,2.93,1.44
1998-11-18,1998,11,18,4.12,2.47
1998-11-19,1998,11,19,3.61,2.12
1998-11-20,1998,11,20,2.31,2.62
1998-11-21,1998,11,21,2.95,2.71
1998-11-22,1998,11,22,3.88,2.17
1998-11-23,1998,11,23,4.77,2.05
1998-11-24,1998,11,24,5.96,1.41
1998-11-25,1998,11,25,5.44,1
1998-11-26,1998,11,26,5.35,2.18
1998-11-27,1998,11,27,5.25,2.2
1998-11-28,1998,11,28,5.24,1.8
1998-11-29,1998,11,29,5.25,3.03
1998-11-30,1998,11,30,3.19,2.84
1998-12-01,1998,12,1,6.03,2.95
1998-12-02,1998,12,2,5.34,3.05
1998-12-03,1998,12,3,4.99,3.1
1998-12-04,1998,12,4,5.17,4.26
1998-12-05,1998,12,5,5.12,3.73
1998-12-06,1998,12,6,5.17,2.52
1998-12-07,1998,12,7,5.21,2.21
1998-12-08,1998,12,8,3.88,1.61
1998-12-09,1998,12,9,5.41,1.58
1998-12-10,1998,12,10,4.79,1.13
1998-12-11,1998,12,11,3.69,1.16
1998-12-12,1998,12,12,3.56,1.55
1998-12-13,1998,12,13,2.94,4.66
1998-12-14,1998,12,14,4.98,5.1
1998-12-15,1998,12,15,4.87,3.85
1998-12-16,1998,12,16,3.55,2.92
1998-12-17,1998,12,17,3.83,1.82
1998-12-18,1998,12,18,3.05,1.16
1998-12-19,1998,12,19,4.43,0.92
1998-12-20,1998,12,20,4.83,0.86
1998-12-21,1998,12,21,5.55,0.76
1998-12-22,1998,12,22,3.49,1.07
1998-12-23,1998,12,23,3.08,1.65
1998-12-24,1998,12,24,2.21,1.64
1998-12-25,1998,12,25,2.16,1.49
1998-12-26,1998,12,26,2.84,1.46
1998-12-27,1998,12,27,3.15,2.32
1998-12-28,1998,12,28,2.51,2.32
1998-12-29,1998,12,29,3.89,1.42
1998-12-30,1998,12,30,4.16,0.92
1998-12-31,1998,12,31,3.61,0.69
1999-01-01,1999,1,1,4.12,0.69
1999-01-02,1999,1,2,2.4,0.77
1999-01-03,1999,1,3,2.35,0.79
1999-01-04,1999,1,4,2.36,2.2
1999-01-05,1999,1,5,1.71,2.18
1999-01-06,1999,1,6,1.39,1.75
1999-01-07,1999,1,7,3.33,1.31
1999-01-08,1999,1,8,3.28,0.73
1999-01-09,1999,1,9,2.36,1.76
1999-01-10,1999,1,10,1.69,1.79
1999-01-11,1999,1,11,2.3,2.02
1999-01-12,1999,1,12,3.08,1.91
1999-01-13,1999,1,13,3.64,1.67
1999-01-14,1999,1,14,3.22,1.91
1999-01-15,1999,1,15,2.51,2.02
1999-01-16,1999,1,16,3.76,2.1
1999-01-17,1999,1,17,3.81,2.49
1999-01-18,1999,1,18,3.75,3.3
1999-01-19,1999,1,19,5.49,4.02
1999-01-20,1999,1,20,3.94,3.06
1999-01-21,1999,1,21,3.38,2.51
1999-01-22,1999,1,22,3.84,1.95
1999-01-23,1999,1,23,3.29,1.26
1999-01-24,1999,1,24,3.28,1.2
1999-01-25,1999,1,25,4.38,1.14
1999-01-26,1999,1,26,4.02,1.22
1999-01-27,1999,1,27,6.81,3.24
1999-01-28,1999,1,28,4.61,3.07
1999-01-29,1999,1,29,3.08,2.21
1999-01-30,1999,1,30,2.7,3.29
1999-01-31,1999,1,31,3.65,3.41
1999-02-01,1999,2,1,4.56,3.04
1999-02-02,1999,2,2,3.47,1.9
1999-02-03,1999,2,3,3.24,1.21
1999-02-04,1999,2,4,2.49,1.34
1999-02-05,1999,2,5,5.2,1.46
1999-02-06,1999,2,6,4.63,1.53
1999-02-07,1999,2,7,5.16,1.62
1999-02-08,1999,2,8,4.33,1.62
1999-02-09,1999,2,9,4.15,1.4
1999-02-10,1999,2,10,5.5,0.95
1999-02-11,1999,2,11,4.77,1.44
1999-02-12,1999,2,12,2.62,2.79
1999-02-13,1999,2,13,3.37,2.79
1999-02-14,1999,2,14,3.4,2.17
1999-02-15,1999,2,15,3.17,2.65
1999-02-16,1999,2,16,3.41,2.66
1999-02-17,1999,2,17,5.75,3.27
1999-02-18,1999,2,18,4.42,3.12
1999-02-19,1999,2,19,4.84,3.17
1999-02-20,1999,2,20,4.75,3.6
1999-02-21,1999,2,21,4.43,3.22
1999-02-22,1999,2,22,4.75,3.58
1999-02-23,1999,2,23,3.89,3.6
1999-02-24,1999,2,24,3.82,2.75
1999-02-25,1999,2,25,3.72,1.77
1999-02-26,1999,2,26,5.81,1.31
1999-02-27,1999,2,27,4.18,1.68
1999-02-28,1999,2,28,2.57,1.73
1999-03-01,1999,3,1,3.85,1.6
1999-03-02,1999,3,2,4.3,2.61
1999-03-03,1999,3,3,2.75,2.81
1999-03-04,1999,3,4,5.79,2.65
1999-03-05,1999,3,5,5,2.75
1999-03-06,1999,3,6,3.07,2.56
1999-03-07,1999,3,7,2.17,2.07
1999-03-08,1999,3,8,2.98,1.99
1999-03-09,1999,3,9,3.37,1.54
1999-03-10,1999,3,10,5.11,1.23
1999-03-11,1999,3,11,3.79,1.1
1999-03-12,1999,3,12,2.96,1.04
1999-03-13,1999,3,13,2.77,0.98
1999-03-14,1999,3,14,2.65,1.12
1999-03-15,1999,3,15,3.77,1.27
1999-03-16,1999,3,16,4.51,1.28
1999-03-17,1999,3,17,3.6,1.17
1999-03-18,1999,3,18,2.6,0.89
1999-03-19,1999,3,19,2.99,1.28
1999-03-20,1999,3,20,3.62,1.71
1999-03-21,1999,3,21,3.9,1.72
1999-03-22,1999,3,22,3.82,1.35
1999-03-23,1999,3,23,4.09,1.2
1999-03-24,1999,3,24,4.32,1.36
1999-03-25,1999,3,25,3.99,1.37
1999-03-26,1999,3,26,5.32,1.24
1999-03-27,1999,3,27,NA,1.01
1999-03-28,1999,3,28,NA,0.86
1999-03-29,1999,3,29,4.6,0.88
1999-03-30,1999,3,30,5.68,1.02
1999-03-31,1999,3,31,4.74,1.33
1999-04-01,1999,4,1,4.16,1.7
1999-04-02,1999,4,2,3.23,1.82
1999-04-03,1999,4,3,4.61,1.81
1999-04-04,1999,4,4,7.4,1.72
1999-04-05,1999,4,5,4.33,1.72
1999-04-06,1999,4,6,5.26,1.74
1999-04-07,1999,4,7,5,1.68
1999-04-08,1999,4,8,3.33,1.53
1999-04-09,1999,4,9,4.39,1.5
1999-04-10,1999,4,10,4.45,1.31
1999-04-11,1999,4,11,3.17,1.69
1999-04-12,1999,4,12,3.28,1.73
1999-04-13,1999,4,13,2.58,1.59
1999-04-14,1999,4,14,2.19,1.28
1999-04-15,1999,4,15,1.76,1.16
1999-04-16,1999,4,16,1.36,1.37
1999-04-17,1999,4,17,1.09,1.78
1999-04-18,1999,4,18,1.61,1.8
1999-04-19,1999,4,19,2.71,1.55
1999-04-20,1999,4,20,3.72,1.73
1999-04-21,1999,4,21,4.59,1.96
1999-04-22,1999,4,22,5.2,1.96
1999-04-23,1999,4,23,5.31,1.73
1999-04-24,1999,4,24,2.4,1.42
1999-04-25,1999,4,25,1.68,1.31
1999-04-26,1999,4,26,2.31,1.44
1999-04-27,1999,4,27,4.1,1.54
1999-04-28,1999,4,28,5.26,1.4
1999-04-29,1999,4,29,5.56,1.35
1999-04-30,1999,4,30,4.24,1.3
1999-05-01,1999,5,1,2.82,1.05
1999-05-02,1999,5,2,2.78,0.9
1999-05-03,1999,5,3,3.02,1.32
1999-05-04,1999,5,4,3.44,1.68
1999-05-05,1999,5,5,4.02,1.67
1999-05-06,1999,5,6,2.89,1.41
1999-05-07,1999,5,7,4.41,1.48
1999-05-08,1999,5,8,5.84,1.56
1999-05-09,1999,5,9,6.79,1.55
1999-05-10,1999,5,10,5.31,1.31
1999-05-11,1999,5,11,3.71,1.48
1999-05-12,1999,5,12,4,1.51
1999-05-13,1999,5,13,5.03,1.47
1999-05-14,1999,5,14,5.1,1.41
1999-05-15,1999,5,15,4.92,1.42
1999-05-16,1999,5,16,4.15,1.42
1999-05-17,1999,5,17,3.48,1.41
1999-05-18,1999,5,18,2.64,1.7
1999-05-19,1999,5,19,2.81,1.72
1999-05-20,1999,5,20,3.16,1.62
1999-05-21,1999,5,21,3.75,1.5
1999-05-22,1999,5,22,2.73,1.43
1999-05-23,1999,5,23,2.06,1.9
1999-05-24,1999,5,24,1.68,1.93
1999-05-25,1999,5,25,1.88,1.9
1999-05-26,1999,5,26,2.32,1.69
1999-05-27,1999,5,27,1.93,1.54
1999-05-28,1999,5,28,2.23,1.49
1999-05-29,1999,5,29,3.1,1.33
1999-05-30,1999,5,30,2.86,1.16
1999-05-31,1999,5,31,2.19,1.32
1999-06-01,1999,6,1,1.81,1.55
1999-06-02,1999,6,2,1.65,1.63
1999-06-03,1999,6,3,2.25,1.6
1999-06-04,1999,6,4,3.32,1.62
1999-06-05,1999,6,5,2.68,1.65
1999-06-06,1999,6,6,2.94,1.67
1999-06-07,1999,6,7,4.2,1.68
1999-06-08,1999,6,8,4.32,1.66
1999-06-09,1999,6,9,3.91,1.57
1999-06-10,1999,6,10,2.85,1.55
1999-06-11,1999,6,11,2.47,1.42
1999-06-12,1999,6,12,2.13,1.37
1999-06-13,1999,6,13,3.48,1.44
1999-06-14,1999,6,14,4.16,1.67
1999-06-15,1999,6,15,3.91,1.81
1999-06-16,1999,6,16,2.69,1.74
1999-06-17,1999,6,17,3.34,1.56
1999-06-18,1999,6,18,2.89,1.24
1999-06-19,1999,6,19,3.21,0.99
1999-06-20,1999,6,20,3.47,0.84
1999-06-21,1999,6,21,2.79,0.86
1999-06-22,1999,6,22,3.46,0.85
1999-06-23,1999,6,23,3.51,1.06
1999-06-24,1999,6,24,2.68,1.15
1999-06-25,1999,6,25,3.01,1.17
1999-06-26,1999,6,26,3.74,1.29
1999-06-27,1999,6,27,3.69,1.5
1999-06-28,1999,6,28,2.98,1.54
1999-06-29,1999,6,29,2.16,1.63
1999-06-30,1999,6,30,1.81,1.72
1999-07-01,1999,7,1,2.1,1.7
1999-07-02,1999,7,2,2.7,1.75
1999-07-03,1999,7,3,2.79,1.61
1999-07-04,1999,7,4,2.76,1.57
1999-07-05,1999,7,5,3,1.94
1999-07-06,1999,7,6,3.32,1.99
1999-07-07,1999,7,7,3.77,2
1999-07-08,1999,7,8,3.08,1.92
1999-07-09,1999,7,9,2.51,1.61
1999-07-10,1999,7,10,1.83,1.35
1999-07-11,1999,7,11,2.15,1.25
1999-07-12,1999,7,12,2.09,1.4
1999-07-13,1999,7,13,2.11,1.36
1999-07-14,1999,7,14,1.91,1.24
1999-07-15,1999,7,15,2.06,1.3
1999-07-16,1999,7,16,1.87,1.33
1999-07-17,1999,7,17,1.9,1.42
1999-07-18,1999,7,18,2.18,1.54
1999-07-19,1999,7,19,1.61,1.42
1999-07-20,1999,7,20,1.5,1.17
1999-07-21,1999,7,21,1.5,0.95
1999-07-22,1999,7,22,1.4,0.89
1999-07-23,1999,7,23,1.49,0.89
1999-07-24,1999,7,24,2.92,0.97
1999-07-25,1999,7,25,3.41,1.08
1999-07-26,1999,7,26,2.49,1.58
1999-07-27,1999,7,27,1.86,1.87
1999-07-28,1999,7,28,1.44,1.89
1999-07-29,1999,7,29,1.63,1.81
1999-07-30,1999,7,30,2.28,1.45
1999-07-31,1999,7,31,2.4,1.2
1999-08-01,1999,8,1,2.4,1.54
1999-08-02,1999,8,2,2.24,1.69
1999-08-03,1999,8,3,2.23,1.73
1999-08-04,1999,8,4,2.93,2.36
1999-08-05,1999,8,5,2.53,2.22
1999-08-06,1999,8,6,1.65,1.76
1999-08-07,1999,8,7,1.07,1.47
1999-08-08,1999,8,8,1.07,1.39
1999-08-09,1999,8,9,1.21,1.3
1999-08-10,1999,8,10,1.43,1.13
1999-08-11,1999,8,11,1.17,1.13
1999-08-12,1999,8,12,2.03,1.11
1999-08-13,1999,8,13,2.64,1.23
1999-08-14,1999,8,14,2.49,1.54
1999-08-15,1999,8,15,2.97,1.61
1999-08-16,1999,8,16,1.65,1.66
1999-08-17,1999,8,17,1.37,1.75
1999-08-18,1999,8,18,1.55,1.71
1999-08-19,1999,8,19,2.34,1.43
1999-08-20,1999,8,20,2.4,1.09
1999-08-21,1999,8,21,3.02,0.88
1999-08-22,1999,8,22,2.61,1
1999-08-23,1999,8,23,2.13,1.31
1999-08-24,1999,8,24,1.74,1.43
1999-08-25,1999,8,25,1.6,1.4
1999-08-26,1999,8,26,1.62,1.56
1999-08-27,1999,8,27,1.62,1.51
1999-08-28,1999,8,28,1.75,1.42
1999-08-29,1999,8,29,2.7,1.98
1999-08-30,1999,8,30,2.59,2.25
1999-08-31,1999,8,31,4.32,2.01
1999-09-01,1999,9,1,4.21,1.54
1999-09-02,1999,9,2,2.34,1.83
1999-09-03,1999,9,3,2.37,1.92
1999-09-04,1999,9,4,2.3,1.86
1999-09-05,1999,9,5,1.91,1.65
1999-09-06,1999,9,6,1.89,1.73
1999-09-07,1999,9,7,2.55,1.79
1999-09-08,1999,9,8,2.85,1.44
1999-09-09,1999,9,9,1.73,2.01
1999-09-10,1999,9,10,1.48,2.04
1999-09-11,1999,9,11,1.96,1.67
1999-09-12,1999,9,12,2.08,1.48
1999-09-13,1999,9,13,1.92,1.4
1999-09-14,1999,9,14,2.14,1.21
1999-09-15,1999,9,15,2.51,1.45
1999-09-16,1999,9,16,2.71,2.18
1999-09-17,1999,9,17,2.51,2.24
1999-09-18,1999,9,18,2.07,3.03
1999-09-19,1999,9,19,1.8,3.08
1999-09-20,1999,9,20,1.51,3.4
1999-09-21,1999,9,21,1.94,3.34
1999-09-22,1999,9,22,2.53,2.41
1999-09-23,1999,9,23,2.01,2.35
1999-09-24,1999,9,24,1.94,1.91
1999-09-25,1999,9,25,2.62,3.62
1999-09-26,1999,9,26,3.37,3.34
1999-09-27,1999,9,27,3.62,2.81
1999-09-28,1999,9,28,3.01,2.35
1999-09-29,1999,9,29,2.33,1.8
1999-09-30,1999,9,30,1.59,2.29
1999-10-01,1999,10,1,1.47,2.15
1999-10-02,1999,10,2,1.66,2
1999-10-03,1999,10,3,1.69,1.92
1999-10-04,1999,10,4,1.64,1.66
1999-10-05,1999,10,5,1.82,1.65
1999-10-06,1999,10,6,1.65,1.94
1999-10-07,1999,10,7,3.69,2
1999-10-08,1999,10,8,3.62,2.29
1999-10-09,1999,10,9,3.77,2.79
1999-10-10,1999,10,10,4.15,2.54
1999-10-11,1999,10,11,2.87,1.57
1999-10-12,1999,10,12,1.95,3.2
1999-10-13,1999,10,13,1.96,4.83
1999-10-14,1999,10,14,2.08,4.08
1999-10-15,1999,10,15,4.7,2.96
1999-10-16,1999,10,16,5,2.2
1999-10-17,1999,10,17,3.72,2.96
1999-10-18,1999,10,18,2.62,2.81
1999-10-19,1999,10,19,1.71,1.99
1999-10-20,1999,10,20,1.57,2.13
1999-10-21,1999,10,21,1.69,1.95
1999-10-22,1999,10,22,1.67,1.67
1999-10-23,1999,10,23,1.64,1.33
1999-10-24,1999,10,24,1.83,1.46
1999-10-25,1999,10,25,3.17,2.03
1999-10-26,1999,10,26,2.85,3.24
1999-10-27,1999,10,27,2.38,3.37
1999-10-28,1999,10,28,6.13,3.38
1999-10-29,1999,10,29,6.15,2.42
1999-10-30,1999,10,30,4.6,3.93
1999-10-31,1999,10,31,2.2,3.98
1999-11-01,1999,11,1,2.67,2.62
1999-11-02,1999,11,2,2.76,3.4
1999-11-03,1999,11,3,2.11,3.41
1999-11-04,1999,11,4,2.53,3.06
1999-11-05,1999,11,5,1.74,3.21
1999-11-06,1999,11,6,1.65,3.24
1999-11-07,1999,11,7,1.58,2.8
1999-11-08,1999,11,8,4.02,2.61
1999-11-09,1999,11,9,4.35,2.42
1999-11-10,1999,11,10,2.82,2.17
1999-11-11,1999,11,11,4.25,2.18
1999-11-12,1999,11,12,3.59,2.92
1999-11-13,1999,11,13,2.42,3.5
1999-11-14,1999,11,14,2.61,3.38
1999-11-15,1999,11,15,1.79,2.15
1999-11-16,1999,11,16,2.74,2.35
1999-11-17,1999,11,17,3.13,2.97
1999-11-18,1999,11,18,3.35,2.77
1999-11-19,1999,11,19,4.64,2.33
1999-11-20,1999,11,20,5.45,1.73
1999-11-21,1999,11,21,4.68,1.63
1999-11-22,1999,11,22,5.08,1.84
1999-11-23,1999,11,23,5.41,1.76
1999-11-24,1999,11,24,3.53,1.58
1999-11-25,1999,11,25,2.93,2
1999-11-26,1999,11,26,2.8,1.93
1999-11-27,1999,11,27,3.28,1.51
1999-11-28,1999,11,28,2.56,0.98
1999-11-29,1999,11,29,3.16,2.34
1999-11-30,1999,11,30,3.87,2.63
1999-12-01,1999,12,1,4.02,2.22
1999-12-02,1999,12,2,4.45,1.78
1999-12-03,1999,12,3,4.23,4.81
1999-12-04,1999,12,4,4.06,4.04
1999-12-05,1999,12,5,3.41,2.91
1999-12-06,1999,12,6,4.54,3.67
1999-12-07,1999,12,7,5.17,3.66
1999-12-08,1999,12,8,5.22,3.22
1999-12-09,1999,12,9,4.44,3.24
1999-12-10,1999,12,10,5.87,2.69
1999-12-11,1999,12,11,5.96,1.89
1999-12-12,1999,12,12,3.78,1.96
1999-12-13,1999,12,13,3.63,1.67
1999-12-14,1999,12,14,4.61,1.63
1999-12-15,1999,12,15,4.37,2.04
1999-12-16,1999,12,16,3.97,1.85
1999-12-17,1999,12,17,2.99,2.42
1999-12-18,1999,12,18,3.16,2.6
1999-12-19,1999,12,19,3.8,2.13
1999-12-20,1999,12,20,3.26,1.12
1999-12-21,1999,12,21,2.66,2.85
1999-12-22,1999,12,22,2.7,3.79
1999-12-23,1999,12,23,1.91,3.83
1999-12-24,1999,12,24,1.23,3.18
1999-12-25,1999,12,25,1.73,2.29
1999-12-26,1999,12,26,2.05,2.37
1999-12-27,1999,12,27,2.83,2.05
1999-12-28,1999,12,28,2.56,1.44
1999-12-29,1999,12,29,1.76,0.78
1999-12-30,1999,12,30,1.28,3.07
1999-12-31,1999,12,31,1.45,3.71
2000-01-01,2e3,1,1,2.18,3.58
2000-01-02,2e3,1,2,3.52,2.71
2000-01-03,2e3,1,3,3.59,1.76
2000-01-04,2e3,1,4,2.52,1.35
2000-01-05,2e3,1,5,2.59,1.25
2000-01-06,2e3,1,6,2.7,1.06
2000-01-07,2e3,1,7,2.41,1.06
2000-01-08,2e3,1,8,3.06,2.51
2000-01-09,2e3,1,9,3.82,3.46
2000-01-10,2e3,1,10,4.56,4.35
2000-01-11,2e3,1,11,3.83,4.33
2000-01-12,2e3,1,12,3.76,2.84
2000-01-13,2e3,1,13,3.77,2.69
2000-01-14,2e3,1,14,4.21,2.79
2000-01-15,2e3,1,15,2.8,2.1
2000-01-16,2e3,1,16,2.14,1.29
2000-01-17,2e3,1,17,3.79,1.1
2000-01-18,2e3,1,18,2.63,1.08
2000-01-19,2e3,1,19,2.1,1.15
2000-01-20,2e3,1,20,1.64,1.06
2000-01-21,2e3,1,21,1.76,1
2000-01-22,2e3,1,22,1.65,1.2
2000-01-23,2e3,1,23,1.03,1.59
2000-01-24,2e3,1,24,2.73,2.25
2000-01-25,2e3,1,25,2.81,2.28
2000-01-26,2e3,1,26,2.97,2.23
2000-01-27,2e3,1,27,2.93,2.22
2000-01-28,2e3,1,28,3.07,3.35
2000-01-29,2e3,1,29,3.17,3.51
2000-01-30,2e3,1,30,3.66,2.57
2000-01-31,2e3,1,31,5.97,1.68
2000-02-01,2e3,2,1,5.6,1.64
2000-02-02,2e3,2,2,4.95,1.12
2000-02-03,2e3,2,3,4.52,2.19
2000-02-04,2e3,2,4,3.26,2.77
2000-02-05,2e3,2,5,2.34,2
2000-02-06,2e3,2,6,4.4,1.73
2000-02-07,2e3,2,7,2.56,1.41
2000-02-08,2e3,2,8,2.85,1.08
2000-02-09,2e3,2,9,2.84,0.74
2000-02-10,2e3,2,10,2.68,0.55
2000-02-11,2e3,2,11,5.11,0.49
2000-02-12,2e3,2,12,3.32,0.57
2000-02-13,2e3,2,13,4.31,0.78
2000-02-14,2e3,2,14,4.05,0.91
2000-02-15,2e3,2,15,5.29,1.12
2000-02-16,2e3,2,16,3.93,1.89
2000-02-17,2e3,2,17,3.55,2.13
2000-02-18,2e3,2,18,3.27,2.11
2000-02-19,2e3,2,19,2.75,1.82
2000-02-20,2e3,2,20,3.09,1.45
2000-02-21,2e3,2,21,5.89,1.75
2000-02-22,2e3,2,22,5.19,1.75
2000-02-23,2e3,2,23,4.51,1.34
2000-02-24,2e3,2,24,5.37,1.23
2000-02-25,2e3,2,25,4.54,2.3
2000-02-26,2e3,2,26,2.5,2.35
2000-02-27,2e3,2,27,3.5,2
2000-02-28,2e3,2,28,5.71,1.61
2000-02-29,2e3,2,29,4.63,1.44
2000-03-01,2e3,3,1,3.71,1.39
2000-03-02,2e3,3,2,3.57,1.43
2000-03-03,2e3,3,3,5.49,1.53
2000-03-04,2e3,3,4,5.46,1.58
2000-03-05,2e3,3,5,6.29,1.58
2000-03-06,2e3,3,6,6.29,1.31
2000-03-07,2e3,3,7,6.13,0.96
2000-03-08,2e3,3,8,3.21,0.79
2000-03-09,2e3,3,9,3.73,0.7
2000-03-10,2e3,3,10,4.24,0.75
2000-03-11,2e3,3,11,3.5,0.94
2000-03-12,2e3,3,12,4.99,1.22
2000-03-13,2e3,3,13,4.32,1.23
2000-03-14,2e3,3,14,3.5,1.17
2000-03-15,2e3,3,15,3.31,1.04
2000-03-16,2e3,3,16,3.34,1
2000-03-17,2e3,3,17,5.4,1.03
2000-03-18,2e3,3,18,4.33,1.66
2000-03-19,2e3,3,19,4.57,2
2000-03-20,2e3,3,20,6.29,1.95
2000-03-21,2e3,3,21,5.7,1.62
2000-03-22,2e3,3,22,3.96,1.58
2000-03-23,2e3,3,23,4.02,1.83
2000-03-24,2e3,3,24,3.42,2.01
2000-03-25,2e3,3,25,3.02,2.04
2000-03-26,2e3,3,26,3.08,1.75
2000-03-27,2e3,3,27,3.4,2.48
2000-03-28,2e3,3,28,4.31,2.82
2000-03-29,2e3,3,29,4.56,2.78
2000-03-30,2e3,3,30,3.88,2.34
2000-03-31,2e3,3,31,3.71,3.05
2000-04-01,2e3,4,1,2.87,2.85
2000-04-02,2e3,4,2,2.62,2.25
2000-04-03,2e3,4,3,1.73,1.71
2000-04-04,2e3,4,4,1.64,2.2
2000-04-05,2e3,4,5,2.24,2.18
2000-04-06,2e3,4,6,2.44,1.79
2000-04-07,2e3,4,7,2.09,1.33
2000-04-08,2e3,4,8,2.15,1.31
2000-04-09,2e3,4,9,2.73,1.56
2000-04-10,2e3,4,10,2.98,1.56
2000-04-11,2e3,4,11,3.15,1.49
2000-04-12,2e3,4,12,1.57,1.68
2000-04-13,2e3,4,13,1.51,1.71
2000-04-14,2e3,4,14,1.65,1.66
2000-04-15,2e3,4,15,2.36,1.7
2000-04-16,2e3,4,16,2.05,1.99
2000-04-17,2e3,4,17,3.47,1.97
2000-04-18,2e3,4,18,3.16,1.54
2000-04-19,2e3,4,19,2.74,1.39
2000-04-20,2e3,4,20,2.04,1.61
2000-04-21,2e3,4,21,3.06,1.57
2000-04-22,2e3,4,22,2.92,1.61
2000-04-23,2e3,4,23,4.5,1.62
2000-04-24,2e3,4,24,5.29,1.52
2000-04-25,2e3,4,25,4.36,1.38
2000-04-26,2e3,4,26,3.76,1.32
2000-04-27,2e3,4,27,3.46,1.17
